LotFrontage,LotArea,BldgType,OverallQual,OverallCond,FullBath,HalfBath,TotRmsAbvGrd,YearBuilt,TotalBsmtSF,BedroomAbvGr,Heating,CentralAir,GrLivArea,PoolArea,YrSold,SalePrice
80,10267,TwnhsE,7,6,2,1,6,1929,1814,2,GasA,Y,1441,0,2007,213325.096559766
64,9600,TwnhsE,7,5,2,0,5,1977,1008,2,GasA,N,2515,0,2007,201615.225803867
101,5684,1Fam,4,5,2,0,4,1982,1065,3,GasA,Y,784,0,2006,80055.6975006525
0,9765,1Fam,6,5,2,0,7,2005,951,3,GasA,Y,965,0,2008,163392.442985323
58,12274,1Fam,7,6,1,0,5,1971,756,2,GasA,Y,1262,0,2009,163605.900188738
58,11426,1Fam,7,7,0,1,7,2009,866,4,GasA,Y,914,0,2008,179578.549987164
80,2308,1Fam,6,6,1,1,8,1998,832,3,GasA,Y,1509,0,2009,207560.165158598
97,1596,Duplex,7,5,2,0,5,1910,710,3,GasA,Y,1928,0,2007,100109.5738237
43,14803,1Fam,8,7,2,0,6,1980,799,3,GasA,Y,969,0,2006,164331.028996438
65,11787,1Fam,6,5,2,0,6,1920,1228,3,Grav,Y,1800,0,2008,189282.407788082
50,13518,1Fam,6,5,2,0,7,1968,1845,3,GasA,Y,1908,0,2007,198941.224035829
75,7931,1Fam,6,5,1,1,6,1965,1626,3,GasA,Y,2008,0,2006,215538.661892733
70,13693,Duplex,6,3,1,0,6,1977,1099,3,GasA,Y,1057,0,2009,114400.690184071
0,8450,2fmCon,6,5,2,1,9,1948,1176,4,GasA,Y,1786,0,2010,153003.242224209
21,13072,1Fam,6,6,2,1,6,1940,998,4,GasA,Y,884,0,2006,114467.662983392
75,2887,1Fam,7,5,1,1,6,2007,1140,2,GasA,Y,1080,0,2010,144548.853824122
74,8892,1Fam,4,5,1,0,9,1940,624,0,GasA,Y,1526,0,2006,148087.335386186
65,10197,1Fam,7,5,2,1,6,1953,832,3,GasA,Y,1456,0,2006,174802.926002335
68,19900,1Fam,6,6,1,0,5,1976,1845,4,GasA,Y,2030,0,2010,164450.295668851
0,10207,1Fam,7,5,2,0,9,1976,1391,3,GasA,Y,1496,0,2006,125193.098053017
70,8450,1Fam,6,5,1,0,7,1995,651,3,GasA,Y,1689,0,2007,141435.816471244
65,10206,TwnhsE,7,5,1,0,8,1939,626,3,GasA,Y,2020,0,2009,182800.728140147
73,18800,1Fam,4,5,1,0,8,1989,1056,3,GasA,Y,2243,0,2010,189900.366823335
65,7064,1Fam,3,5,2,1,10,2004,1088,3,GasA,Y,1867,0,2009,163472.66238841
0,10634,1Fam,7,5,3,0,5,1973,1244,2,GasA,Y,1456,0,2008,182663.444239593
60,13159,1Fam,6,5,2,1,4,1998,0,3,GasA,Y,1131,0,2008,112610.40994959
24,11050,1Fam,6,5,2,1,5,2004,861,3,GasA,Y,768,0,2006,103401.738546399
74,17671,2fmCon,6,5,2,0,4,2004,1494,2,GasA,Y,1482,0,2008,186680.173875579
60,7200,1Fam,8,5,1,0,9,1965,1324,4,GasA,Y,1947,0,2008,246875.142263457
70,10800,1Fam,10,5,2,1,10,1937,1127,1,GasA,Y,1414,0,2009,246506.455566656
75,9505,1Fam,9,5,1,2,6,2002,1057,4,GasA,Y,1382,0,2009,220547.885530231
89,8973,1Fam,6,5,2,0,5,2007,1496,2,GasA,Y,1665,0,2006,206319.054631541
0,11143,1Fam,6,5,2,0,6,2006,864,4,GasA,Y,1959,0,2009,217556.932511245
0,10791,1Fam,8,9,2,0,7,1940,980,2,GasA,Y,960,0,2009,192750.713155893
73,11639,Twnhs,7,5,1,0,6,2006,1614,4,GasA,Y,2466,0,2010,276157.75238298
60,8960,1Fam,6,5,2,1,5,1970,1262,2,GasA,Y,1097,0,2008,139024.737202929
0,7332,1Fam,5,7,1,0,8,1923,1234,3,GasA,Y,964,0,2008,126228.184159385
35,10918,2fmCon,7,7,1,0,6,1920,892,4,GasA,Y,2614,0,2007,198434.891560168
50,6000,2fmCon,4,5,1,0,6,1995,1056,2,GasA,Y,996,0,2008,147202.404918544
74,1869,1Fam,5,6,1,0,8,2007,1212,3,GasA,Y,2080,0,2007,211162.352699856
44,9906,1Fam,3,5,1,0,7,1954,1276,3,GasA,Y,1851,0,2010,142382.575584625
60,7200,1Fam,5,5,1,0,5,1988,953,4,GasA,Y,1742,0,2007,176657.306478612
70,9600,Duplex,5,8,3,0,7,1984,742,3,GasA,Y,1728,0,2007,179775.893058365
50,9571,1Fam,5,6,2,0,5,2007,1210,3,GasA,Y,1477,0,2009,171141.833363299
65,8640,Duplex,5,5,2,0,5,2003,1670,2,GasA,Y,816,0,2007,212305.310796779
100,11070,1Fam,7,4,2,1,6,1950,1152,3,GasA,Y,1458,0,2009,128661.814667732
38,13560,TwnhsE,5,6,1,1,6,1993,930,4,GasA,N,1422,0,2010,134294.787074899
0,13673,1Fam,5,5,3,0,6,2006,1470,3,GasA,Y,1382,0,2010,173219.380326768
60,8480,1Fam,5,5,3,1,6,2007,1262,3,GasA,Y,1080,0,2008,173397.171276226
0,10708,1Fam,7,6,2,0,8,1958,798,2,GasA,Y,747,0,2009,120798.118488805
0,5900,1Fam,9,6,3,1,7,2001,1494,3,GasA,Y,1378,0,2008,267875.608545224
0,10650,1Fam,5,6,2,0,7,1964,864,2,GasA,Y,1113,0,2006,130043.822470381
110,8400,1Fam,5,5,3,0,7,1932,616,3,GasA,Y,1595,0,2007,136586.237614638
69,8400,1Fam,7,1,1,1,5,2005,912,3,GasA,Y,1339,0,2008,159966.168147389
80,8773,TwnhsE,6,5,2,0,7,2002,1926,4,GasA,Y,1561,0,2010,162743.591401225
77,8800,1Fam,4,5,2,1,8,1962,483,2,GasA,Y,1536,0,2010,143528.658257571
60,7795,1Fam,7,6,3,1,6,1996,1728,3,GasA,Y,1469,0,2008,229086.409648836
50,11394,1Fam,5,5,2,1,8,1989,858,2,GasA,Y,1225,0,2009,133694.989110814
75,8963,1Fam,6,5,2,0,9,1910,1028,2,GasA,Y,1558,0,2010,164220.31406959
52,10480,1Fam,4,7,2,1,6,1954,848,3,GasA,Y,1500,0,2006,129313.31500668
0,12692,1Fam,4,5,1,1,7,2000,2392,3,GasA,Y,2243,0,2009,223444.290990486
54,6563,1Fam,5,2,1,0,6,1965,756,2,GasA,Y,1489,0,2008,90302.3825373646
76,15576,1Fam,5,7,1,0,5,1972,1470,3,GasW,Y,729,0,2010,141694.886049137
60,10004,1Fam,7,8,2,0,7,1998,1203,3,GasA,N,1228,0,2007,216973.366668661
42,9245,1Fam,8,5,2,0,5,2003,1452,3,GasA,Y,1839,0,2010,255491.624523948
64,8121,1Fam,6,7,2,0,5,2001,1208,4,GasA,Y,2020,0,2009,211931.244400148
67,10530,TwnhsE,6,6,2,0,7,2000,1057,3,GasA,Y,1986,0,2006,155961.593838446
64,16033,1Fam,6,5,2,0,6,1957,1143,3,GasA,Y,1344,0,2008,168193.985971903
64,7758,1Fam,5,5,1,1,4,1928,1234,4,GasA,Y,480,0,2009,96312.6722160908
50,5520,TwnhsE,5,7,1,0,6,1969,1029,2,GasA,Y,1986,0,2010,161803.117782906
78,8450,1Fam,6,6,1,0,6,1963,2330,3,GasA,Y,1167,0,2010,220620.820822784
24,15750,1Fam,5,7,2,0,6,1962,1073,2,GasA,Y,1136,0,2008,141965.545407564
61,11844,1Fam,8,5,1,1,10,2008,672,2,GasA,Y,2515,0,2008,265749.462454249
85,8248,1Fam,7,5,2,0,7,1950,1156,2,GasA,Y,672,0,2007,152155.80922903
72,1936,1Fam,5,5,2,1,9,1966,520,4,GasA,Y,1252,0,2007,82339.4551574029
0,4800,1Fam,6,7,2,1,7,2008,975,2,GasA,Y,2094,0,2010,224352.523209628
77,6762,TwnhsE,6,7,1,0,6,1993,789,3,GasA,Y,1498,0,2009,149028.747337503
100,8450,Duplex,5,5,2,1,6,1915,1349,3,GasA,Y,1040,0,2007,145090.037376219
78,10000,1Fam,6,4,2,0,6,1976,1386,2,GasA,Y,907,0,2006,126585.938994673
79,9100,1Fam,6,7,2,0,6,1967,1606,2,GasA,Y,952,0,2008,176651.973210188
0,10500,1Fam,5,5,1,1,8,2004,958,3,GasA,Y,1550,0,2009,177415.766794305
44,7930,1Fam,5,7,1,0,8,1999,980,3,GasA,Y,2287,0,2007,235332.180929533
60,12354,1Fam,6,5,1,0,7,1974,756,3,GasA,Y,1350,0,2009,127684.726517447
60,11194,1Fam,7,5,2,0,5,1920,1112,3,GasA,Y,1533,0,2006,172513.261851521
80,7438,1Fam,5,5,2,0,7,1968,686,3,GasA,Y,2640,0,2006,172611.306963643
0,4438,1Fam,2,5,2,1,7,2002,1580,3,GasA,Y,1344,0,2008,188291.964087134
75,8487,1Fam,5,5,1,0,6,1992,993,3,GasA,N,1704,0,2008,169432.224780271
140,5063,1Fam,5,8,1,0,10,1961,3206,3,Grav,Y,784,0,2006,146825.519206431
24,12122,1Fam,8,6,1,1,5,1978,649,2,GasA,Y,773,0,2009,167846.285509718
75,14006,1Fam,6,5,1,0,10,1954,864,3,GasA,N,1588,0,2006,194226.354305673
70,8000,1Fam,7,5,1,1,7,1955,1700,3,GasA,Y,1469,0,2007,171986.271788702
21,4500,1Fam,5,5,1,0,6,2003,848,3,GasA,Y,1053,0,2009,114147.704735015
69,6240,1Fam,4,5,1,0,6,2007,793,2,GasA,Y,1541,0,2007,174011.830654491
0,9920,TwnhsE,4,8,3,0,6,1900,864,2,GasA,Y,848,0,2008,108457.550156074
60,7200,1Fam,8,7,2,0,8,1959,709,3,GasA,Y,1440,0,2008,197512.142829866
59,8125,Duplex,5,5,2,1,5,2009,1442,2,GasA,Y,1097,0,2006,181244.598186359
65,8461,1Fam,8,5,2,1,6,1958,528,3,GasA,Y,1456,0,2007,161397.438856461
60,7332,1Fam,6,5,2,0,8,1964,912,2,GasA,Y,987,0,2008,103974.204037143
51,14536,1Fam,8,6,1,0,5,2007,1643,4,GasA,Y,1069,0,2006,274236.353458641
0,4671,1Fam,6,4,2,1,5,1955,1372,4,GasA,Y,1148,0,2006,150062.324437226
21,12090,1Fam,7,5,2,0,7,1950,876,3,GasA,Y,1302,0,2008,157474.593804066
116,8738,1Fam,6,5,1,0,6,1960,1349,4,GasA,Y,910,0,2006,145319.428601701
75,9317,1Fam,5,5,1,0,4,1966,270,1,GasA,Y,1349,0,2006,107136.280628185
50,9236,TwnhsE,5,5,2,0,7,2005,1121,3,GasA,Y,987,0,2007,137481.184639213
59,12464,1Fam,4,5,3,1,11,1926,1008,2,GasA,Y,835,0,2008,73608.5150709263
50,3675,1Fam,7,5,2,1,5,1925,1199,3,GasA,Y,1489,0,2009,176543.009375238
69,6292,1Fam,7,5,2,0,6,1990,1266,3,GasA,Y,1600,0,2007,187652.651477597
0,8000,1Fam,5,5,2,0,9,1941,978,3,GasA,Y,861,0,2008,83598.1448842172
60,7000,TwnhsE,5,7,2,1,7,2009,528,2,GasA,Y,1284,0,2010,166082.526655973
76,9187,1Fam,6,7,2,0,6,2001,936,3,GasA,Y,996,0,2007,147170.913521898
0,6000,1Fam,7,7,2,0,5,2003,1362,2,GasA,Y,1339,0,2009,223933.070743471
0,11241,1Fam,7,7,1,0,6,1957,979,2,GasA,Y,754,0,2009,163743.628425646
69,9600,1Fam,5,5,2,0,8,1999,1753,2,GasA,Y,1181,0,2006,213323.150868191
64,7128,1Fam,7,6,2,1,7,2007,756,2,GasA,Y,2008,0,2008,232780.790402779
80,13568,1Fam,5,6,3,0,4,1921,961,4,GasA,Y,1839,0,2010,151533.852580446
80,4280,1Fam,7,4,1,1,5,2006,1505,3,GasA,Y,2097,0,2006,256359.229165938
90,8450,Duplex,8,7,1,1,8,1924,1158,4,GasA,Y,864,0,2009,187500.641505732
21,6040,1Fam,7,7,1,0,8,1940,1947,3,GasA,Y,860,0,2006,107564.856244949
61,9750,TwnhsE,7,5,2,0,7,1972,1372,3,GasA,N,1617,0,2006,161238.848819116
65,7800,1Fam,5,7,1,0,4,2005,1391,3,GasA,N,1978,0,2008,175137.719239114
128,9600,1Fam,6,7,1,1,8,1961,1121,4,GasA,Y,1441,0,2010,159038.17105493
0,12886,1Fam,5,9,2,0,6,2002,547,2,GasA,Y,910,0,2006,189276.222887714
70,8064,1Fam,6,5,2,0,12,2002,980,2,GasA,Y,1112,0,2006,165087.290338486
105,9600,1Fam,7,6,2,0,5,2008,700,4,GasA,Y,1944,0,2010,209968.384855961
107,10791,1Fam,5,5,2,0,8,2000,789,4,GasA,Y,1456,0,2007,135082.659268359
70,9612,1Fam,6,5,2,0,8,1975,1482,3,GasA,Y,2161,0,2009,170042.666942871
65,5395,1Fam,7,4,2,1,6,1900,1461,3,GasA,Y,2473,0,2010,207777.017920602
90,11616,2fmCon,4,7,2,0,7,2006,1190,3,GasA,Y,864,0,2008,136746.338687936
110,8402,2fmCon,6,5,2,0,7,2002,765,3,GasA,Y,1086,0,2010,179647.24249034
0,11214,Duplex,6,5,1,0,9,1998,686,4,GasA,Y,1363,0,2010,118495.935324392
40,9360,1Fam,6,7,1,0,8,1984,860,4,GasA,Y,1686,0,2008,194674.771566646
0,9819,1Fam,5,5,2,0,4,1999,1158,3,GasA,Y,1164,0,2009,175059.152270703
82,21453,1Fam,5,7,1,1,7,2007,715,1,GasA,Y,1720,0,2007,242247.452844632
0,1680,1Fam,7,8,1,1,5,1962,715,3,GasA,Y,1489,0,2007,141270.912627749
32,7064,1Fam,6,5,2,1,5,2004,728,2,GasA,Y,1790,0,2006,110858.841644826
87,10007,1Fam,7,5,2,1,6,1993,783,4,GasA,Y,1625,0,2007,212769.670506572
67,12438,1Fam,4,4,1,0,5,2005,1040,4,GasA,Y,1234,0,2007,124124.130157724
65,8791,1Fam,7,5,1,1,4,1989,832,3,GasA,Y,2417,0,2008,207088.629883246
60,9600,2fmCon,5,5,2,1,6,1928,1004,4,GasA,Y,1582,0,2009,134971.852955239
83,8640,1Fam,7,7,1,0,7,2007,630,5,GasA,Y,1056,0,2010,196628.714802346
43,12615,Duplex,7,5,1,1,5,1998,1153,3,GasA,Y,1406,0,2006,166002.276544502
64,9588,1Fam,8,5,2,1,5,1952,866,4,GasA,Y,778,0,2006,170282.278893381
0,9144,1Fam,5,4,1,1,6,1924,1473,2,GasA,Y,1394,0,2007,157127.227458784
60,10800,Twnhs,7,3,1,1,6,1970,504,2,GasW,Y,1539,0,2010,123132.620990582
0,10791,1Fam,8,5,2,1,4,1977,458,3,GasA,Y,1668,0,2010,151664.400849209
90,9600,TwnhsE,8,5,1,1,5,1972,943,3,GasA,Y,1383,0,2007,173793.253982616
85,11767,TwnhsE,6,6,2,0,5,2002,740,2,GasA,Y,1113,0,2009,136778.693702803
72,14145,1Fam,5,5,2,0,4,2007,943,3,GasA,Y,965,0,2006,152043.340110781
97,4435,1Fam,8,6,1,1,6,1987,630,3,GasA,Y,1484,0,2007,202784.871339435
69,12704,1Fam,6,5,2,0,8,1980,1391,3,GasA,Y,894,0,2010,128738.870769572
86,7200,Twnhs,6,7,1,0,5,1998,588,4,GasA,Y,1015,0,2009,139473.436201349
50,11340,1Fam,5,7,2,0,7,1995,270,3,GasA,Y,1212,0,2008,158187.102295636
88,6762,1Fam,6,5,1,1,6,1914,735,3,GasA,Y,1839,0,2006,137495.291170802
0,9187,1Fam,7,5,1,0,5,1971,617,3,GasA,Y,720,0,2009,125295.534138291
67,8400,1Fam,5,8,1,0,4,2004,3200,3,GasA,Y,2515,0,2007,247681.848483737
50,2117,1Fam,4,5,2,0,8,1980,894,4,GasA,Y,2730,0,2009,141937.0803888
100,5925,1Fam,7,7,1,0,4,2009,372,3,GasA,Y,1724,0,2008,196366.829862543
50,7000,1Fam,6,5,2,0,8,1998,1606,2,GasA,Y,1466,0,2007,165946.233254284
61,1300,1Fam,6,7,1,0,7,2005,978,1,GasA,Y,1661,0,2007,145823.867361239
80,13693,1Fam,7,6,2,0,9,2006,806,3,GasA,Y,2794,0,2007,296851.732527847
82,9600,1Fam,5,5,2,0,7,1998,728,2,GasA,N,1701,0,2009,178401.300221871
47,7200,2fmCon,7,5,1,0,9,2004,840,3,GasA,Y,1774,0,2006,188793.2126429
0,12474,1Fam,6,5,1,0,6,1968,1686,1,GasA,N,1626,0,2008,149328.597690333
77,16669,1Fam,5,5,2,1,3,2005,992,3,GasA,Y,1694,0,2007,212444.28574861
70,7937,1Fam,7,5,2,1,10,2007,1062,3,GasA,Y,999,0,2008,188997.615314797
60,9803,1Fam,5,3,2,0,6,1976,858,4,GasA,Y,1235,0,2009,75847.8384024878
74,10012,1Fam,8,5,1,1,7,1971,1053,4,GasA,Y,1494,0,2008,229785.627791703
85,4403,1Fam,7,8,2,1,7,2007,600,2,GasA,Y,1502,0,2006,168018.034836728
55,4224,2fmCon,7,5,2,1,7,2007,1256,3,GasA,Y,869,0,2007,169224.644563556
65,159000,1Fam,9,5,2,1,7,1939,588,3,GasA,Y,1125,0,2008,189380.125000322
105,13346,TwnhsE,4,5,1,0,9,1932,915,2,GasA,Y,1486,0,2010,114236.566353138
82,7800,1Fam,7,5,2,0,6,1923,1362,2,GasA,Y,1728,0,2007,173040.954669577
121,10410,1Fam,6,5,2,1,5,1972,2330,3,GasA,Y,1456,0,2008,183436.866877078
79,6155,1Fam,5,5,2,0,6,1966,1097,2,GasA,Y,1097,0,2009,125472.116346724
60,13005,1Fam,6,3,1,0,5,1920,848,4,GasA,Y,1742,0,2009,168074.344943417
66,11414,TwnhsE,5,6,1,1,5,1968,920,3,GasA,Y,1616,0,2007,172837.711360364
60,10264,1Fam,6,4,2,0,5,1976,1496,3,GasA,Y,1689,0,2007,165598.913476889
21,1526,1Fam,5,3,1,1,7,1955,1392,4,GasA,N,1382,0,2007,119388.619956363
80,10400,1Fam,7,5,1,0,6,2003,1814,1,GasA,Y,1574,0,2009,232617.860899832
60,14977,TwnhsE,4,8,2,0,8,1995,1208,3,GasW,Y,2775,0,2008,197435.104414892
0,12342,1Fam,7,7,1,1,6,2006,939,3,GasA,Y,1664,0,2007,214678.065507593
0,13837,1Fam,9,6,1,1,11,1993,672,2,GasA,Y,1316,0,2009,244980.205898783
141,9100,1Fam,6,6,2,0,6,1976,660,2,GasA,Y,1196,0,2008,137251.415554785
66,15750,1Fam,5,7,2,0,9,1974,1602,2,GasA,Y,1125,0,2009,135595.224077424
63,10200,1Fam,6,5,1,1,6,1976,1614,2,GasA,Y,2060,0,2006,222251.528309092
0,8530,1Fam,3,5,1,1,5,1949,1414,3,GasA,Y,1796,0,2006,138934.175128688
70,2572,1Fam,5,5,1,0,5,1976,1502,3,GasA,Y,1096,0,2006,153657.864466788
43,8520,1Fam,7,5,2,1,6,2006,1272,3,GasA,Y,1856,0,2007,252520.367344097
80,14587,1Fam,9,5,2,1,7,2004,0,3,GasA,Y,2126,0,2010,293864.585918552
60,8250,1Fam,6,5,1,0,7,1973,1195,3,GasA,Y,694,0,2009,131746.286320565
85,10010,Duplex,5,6,1,0,8,1971,1398,4,GasA,Y,1548,0,2009,142972.475706677
96,5500,1Fam,4,8,2,0,4,1955,1800,2,GasA,Y,1728,0,2009,125409.180552419
80,9591,1Fam,4,5,1,0,8,1898,1330,3,GasA,Y,1376,0,2009,108205.391764251
0,14175,1Fam,5,7,2,0,4,1977,1234,3,GasA,Y,1700,0,2006,185237.544223121
60,12108,1Fam,7,5,2,0,8,2007,980,3,GasA,Y,480,0,2009,149596.259445646
77,7200,1Fam,7,5,1,0,7,1967,1267,3,GasA,Y,1194,0,2006,124495.482880994
60,6563,1Fam,7,6,2,0,7,1976,864,3,GasA,Y,1040,0,2006,136287.418535074
60,53227,1Fam,5,5,2,0,8,1924,982,3,GasA,Y,2452,0,2006,163312.35556778
0,4251,1Fam,6,5,2,0,8,1994,770,3,GasA,Y,1535,0,2008,157469.533821845
60,11443,1Fam,7,7,1,0,8,1965,1145,2,GasA,Y,1664,0,2009,215181.438737506
0,8314,1Fam,6,5,3,1,5,1988,912,4,GasA,Y,1002,0,2010,130701.842662355
103,2592,1Fam,7,6,2,0,6,2001,1389,3,GasA,Y,605,0,2007,149661.135685134
57,8633,Twnhs,6,5,1,1,6,1967,1144,2,GasA,Y,1200,0,2008,102230.757852959
0,10041,1Fam,8,5,2,1,4,1966,616,4,GasA,Y,1826,0,2006,177262.203429551
41,8121,TwnhsE,9,5,1,1,9,2000,1184,3,GasA,Y,2504,0,2010,317174.742739678
65,8877,1Fam,7,5,2,1,9,1916,712,2,GasA,Y,1229,0,2006,91925.5089856095
81,10603,1Fam,6,5,2,1,5,1958,864,2,GasA,N,2263,0,2007,169257.509810777
72,8633,Duplex,6,7,2,1,11,1957,3206,3,GasA,Y,1632,0,2007,254159.762514789
73,1680,1Fam,5,5,1,1,5,2007,971,3,GasA,Y,1056,0,2006,136261.325151503
149,7134,TwnhsE,5,5,2,0,5,1966,756,2,GasA,N,1484,0,2008,153150.530014071
0,8198,2fmCon,6,5,2,1,7,1965,1563,3,GasA,Y,1924,0,2009,177794.941375773
72,8640,TwnhsE,6,7,1,1,6,1971,1039,2,GasA,Y,1442,0,2010,188481.446860796
65,20431,1Fam,6,5,2,1,6,1989,916,3,GasA,Y,1496,0,2008,167602.066974276
65,10200,TwnhsE,5,9,1,1,4,1936,1056,3,GasA,Y,2084,0,2007,190479.532353335
0,10650,1Fam,5,8,2,1,8,2009,1194,4,GasA,Y,907,0,2008,181810.27300531
59,9350,1Fam,5,5,2,1,6,2005,1248,2,GasA,Y,864,0,2006,154138.553085006
0,13284,1Fam,6,5,2,0,7,1976,270,3,GasA,Y,1306,0,2006,71150.2369694791
0,9017,1Fam,5,7,2,0,5,1985,1860,1,GasA,Y,1764,0,2007,211127.643784917
65,7000,1Fam,5,6,2,0,9,1977,1057,2,GasA,Y,1426,0,2007,191219.780158434
64,13125,1Fam,6,7,1,1,7,1959,190,1,GasA,Y,2035,0,2006,168997.205017917
80,13072,1Fam,6,7,1,0,7,2004,1138,2,GasA,Y,902,0,2006,206521.074477191
100,7420,1Fam,7,6,2,0,4,1981,0,3,GasA,Y,1728,0,2009,180065.790037276
48,6897,1Fam,10,5,2,1,5,1971,1425,3,GasA,Y,1472,0,2006,254529.194274204
60,11143,1Fam,9,5,2,0,6,1997,0,3,GasA,Y,1131,0,2007,201827.575046656
70,14587,Duplex,5,6,2,0,4,2002,1163,3,GasA,Y,1192,0,2009,203440.657490813
80,9286,1Fam,5,5,2,0,4,1997,611,3,GasA,Y,1350,0,2008,157628.706663261
50,14585,1Fam,6,7,2,2,5,2003,1079,2,GasA,Y,1430,0,2009,162204.706090228
75,8712,1Fam,5,5,2,0,5,1915,1235,3,GasA,Y,747,0,2006,115648.572609875
60,3880,1Fam,6,7,1,1,8,1915,1188,3,GasA,Y,1501,0,2009,128296.179884866
110,11600,1Fam,7,5,2,0,6,1992,483,2,GasA,Y,904,0,2006,189385.280161322
52,9022,1Fam,7,5,2,0,5,1919,1444,3,GasA,Y,835,0,2007,165317.162290643
70,7879,1Fam,8,5,1,1,5,1922,1050,3,GasA,Y,1340,0,2008,176919.278923156
70,17503,1Fam,5,5,1,1,7,1994,264,4,GasA,Y,1947,0,2006,172431.01069827
45,14585,1Fam,10,5,1,0,7,2005,944,3,GasA,Y,1710,0,2007,251172.50677004
75,8960,1Fam,6,5,1,0,6,2005,1200,3,GasA,Y,1869,0,2009,211632.616923373
80,16321,TwnhsE,6,8,1,1,6,1972,941,3,GasW,Y,1774,0,2007,185634.441371778
100,3230,1Fam,4,6,2,1,6,1936,1188,3,GasA,Y,894,0,2007,78825.2903420416
53,9937,1Fam,7,7,2,1,9,2005,2078,3,GasA,Y,1739,0,2008,241043.7551378
0,8925,1Fam,7,5,1,0,5,2007,1502,2,GasA,Y,1419,0,2010,256014.468456271
49,7200,1Fam,3,5,2,1,7,1996,1358,4,GasA,N,1509,0,2008,179172.757530377
60,10382,1Fam,6,5,2,0,7,2003,864,3,GasA,Y,3194,0,2009,202470.459383966
70,3182,1Fam,7,6,1,0,5,1980,744,3,GasA,N,2417,0,2007,165494.758035153
44,12640,1Fam,7,5,1,0,6,1940,980,2,GasA,Y,2291,0,2007,221516.937541652
85,11988,1Fam,6,5,1,0,7,2001,728,3,GasA,Y,1301,0,2008,122205.597060059
78,1526,1Fam,7,5,2,1,6,1966,1141,2,GasA,Y,899,0,2009,118598.629390326
0,8990,1Fam,5,8,1,0,5,1992,864,4,GasA,Y,1291,0,2006,146638.320162472
65,1596,1Fam,5,6,1,0,6,1998,372,3,GasA,Y,1337,0,2007,132112.371877721
79,10200,1Fam,5,6,2,0,5,1916,1705,3,GasA,Y,866,0,2006,128474.19402061
80,5000,1Fam,8,5,1,1,7,1977,1034,3,GasA,N,1797,0,2010,175785.060992806
60,7892,1Fam,5,6,1,0,4,1995,735,3,GasA,Y,1152,0,2006,115197.541306161
73,8846,TwnhsE,4,5,2,0,8,2006,1013,3,GasA,Y,1218,0,2010,153478.091158167
75,17920,Twnhs,8,6,2,0,5,1939,672,3,GasA,Y,1072,0,2007,136526.090405958
75,8012,1Fam,7,5,1,0,5,1954,1050,3,GasA,Y,1601,0,2009,141078.704704324
0,3230,1Fam,7,4,2,0,5,2003,1686,3,GasA,Y,1670,0,2008,226073.554448591
88,10197,1Fam,5,6,1,0,9,2003,630,3,GasA,Y,773,0,2010,100427.512889852
0,7301,1Fam,4,6,1,0,5,2006,1379,4,GasA,Y,858,0,2007,123907.378437185
82,10778,1Fam,2,8,2,0,4,1999,0,2,GasA,Y,910,0,2009,126523.306794931
0,7018,1Fam,5,6,1,0,9,1996,1040,3,GasA,Y,987,0,2010,121074.883980295
87,8765,TwnhsE,4,5,2,0,6,1980,955,4,GasA,Y,1092,0,2007,107324.190405797
60,8544,1Fam,6,5,2,1,8,1972,864,3,GasA,Y,1416,0,2010,118135.347040118
79,9100,1Fam,7,7,1,0,5,1972,982,3,GasA,Y,1839,0,2009,225914.542697387
85,9600,1Fam,7,7,2,1,7,1997,1442,3,GasA,Y,1034,0,2006,218144.794355547
74,13265,1Fam,4,5,1,0,7,1989,520,2,GasA,Y,1099,0,2007,165195.931654155
50,5232,1Fam,8,6,2,0,8,1970,780,3,GasA,Y,1137,0,2009,177655.467801616
82,6173,1Fam,7,6,1,0,7,1970,874,2,GasA,Y,1060,0,2007,134699.972118331
0,9600,1Fam,8,5,2,0,7,1964,676,3,GasA,Y,1056,0,2009,155534.248117492
79,8070,1Fam,5,7,2,0,5,2003,1414,2,GasA,Y,1392,0,2010,222812.757077075
60,14115,1Fam,5,5,1,0,7,2007,1264,2,GasA,Y,672,0,2010,141552.843864782
50,11194,1Fam,7,6,1,0,6,1950,1105,3,GasA,Y,1428,0,2006,141557.604252183
47,11838,1Fam,7,5,2,0,5,1967,637,3,GasA,Y,858,0,2008,126754.903168195
0,5100,1Fam,6,5,1,0,7,1955,1056,3,GasA,Y,2030,0,2010,202277.018736714
70,3230,1Fam,7,6,1,1,9,1984,1632,4,GasA,Y,1337,0,2009,161655.434320741
65,8125,TwnhsE,6,5,2,1,5,1969,1502,2,GasA,Y,1040,0,2007,131724.826816405
36,9236,TwnhsE,5,5,2,0,5,1999,992,4,GasA,Y,840,0,2009,144154.437821733
70,11070,1Fam,7,6,2,1,8,1988,3138,2,GasA,Y,894,0,2009,241827.948302525
0,4456,1Fam,5,5,1,1,5,1966,630,3,GasA,Y,1224,0,2006,132036.722455472
70,9588,1Fam,8,6,1,0,7,1994,1010,3,GasA,Y,1774,0,2008,201145.038574839
72,7264,1Fam,7,7,1,0,7,2002,941,4,GasA,Y,1294,0,2010,166076.307690522
80,25419,TwnhsE,5,5,1,0,7,1970,1623,3,GasA,Y,1244,0,2009,179734.157984522
57,9022,1Fam,5,7,1,0,7,2006,799,3,GasA,Y,3608,0,2006,215830.314823921
