id,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,result,GreaterThanHalf
76977,1,1,1,1,1,1,1,0,1,1,1,y
76978,0,1,1,1,0,0,0,1,1,1,1,y
76979,1,1,1,1,0,1,1,1,1,1,1,y
76980,0,1,0,0,0,0,0,0,1,0,1,n
76981,0,0,0,1,0,0,0,1,1,1,0,n
76982,1,1,0,1,1,1,1,0,1,0,0,y
76983,1,1,1,1,1,0,1,0,1,0,1,y
76984,1,0,0,1,0,1,1,0,0,1,1,n
76985,1,1,1,1,1,1,1,1,1,1,1,y
76986,1,0,1,1,0,1,0,1,0,1,1,y
76987,1,1,1,1,1,1,0,1,1,1,1,y
76988,0,0,0,0,1,0,0,0,0,0,0,n
76989,1,1,1,1,0,1,1,1,1,1,1,y
76990,0,1,1,1,1,1,1,1,1,1,1,y
76991,0,0,1,1,0,1,1,0,0,1,0,n
76992,0,1,1,0,0,0,0,0,1,1,0,n
76993,1,0,1,1,1,1,0,1,1,1,1,y
76994,1,1,1,1,1,0,1,1,0,1,1,y
76995,1,1,0,1,0,0,0,1,1,1,0,y
76996,0,1,0,1,0,0,0,1,1,1,0,n
76997,0,1,0,0,0,0,1,0,0,0,0,n
76998,0,1,1,1,1,1,1,0,1,1,1,y
76999,0,0,0,0,0,0,0,1,0,0,0,n
77000,0,0,0,0,0,0,0,0,0,0,0,n
77001,1,1,1,0,0,1,0,1,1,1,1,y
77002,0,0,0,0,0,0,0,0,0,0,0,n
77003,1,1,1,0,1,1,0,0,0,1,1,y
77004,0,1,0,0,0,1,0,1,0,0,0,n
77005,1,1,1,1,1,1,1,1,1,1,1,y
77006,0,1,0,0,1,1,1,1,1,1,0,y
77007,0,0,0,1,1,1,0,1,0,0,1,n
77008,1,1,1,1,1,0,0,0,1,0,0,y
77009,1,1,1,0,0,0,0,1,1,1,0,y
77010,0,0,0,0,0,1,0,0,0,1,0,n
77011,0,0,1,1,0,1,1,1,0,1,1,y
77012,1,0,1,1,1,1,0,0,0,1,1,y
77013,1,1,0,1,0,0,1,1,1,0,0,y
77014,1,0,0,0,0,0,0,0,0,1,1,n
77015,0,0,0,0,0,0,0,0,0,0,0,n
77016,1,0,1,0,1,0,0,0,0,1,0,n
77017,1,0,1,0,1,0,0,0,0,1,1,n
77018,0,0,0,0,0,0,0,1,1,1,1,n
77019,1,1,0,1,0,0,0,1,1,1,1,y
77020,0,0,0,0,1,0,1,0,0,0,0,n
77021,0,0,0,0,0,0,0,0,0,0,0,n
77022,1,1,1,1,1,1,0,1,1,1,1,y
77023,1,1,1,1,1,0,1,1,0,1,0,y
77024,1,0,0,0,0,0,0,0,0,0,0,n
77025,1,0,1,1,1,1,0,0,1,0,1,y
77026,1,1,1,1,1,1,1,1,1,1,1,y
77027,1,1,0,0,1,0,1,0,0,0,1,n
77028,1,0,1,0,0,1,1,1,1,0,0,y
77029,0,1,0,0,0,0,0,0,0,0,0,n
77030,1,1,0,1,1,0,1,0,0,1,0,y
77031,0,1,1,1,1,1,1,1,1,1,1,y
77032,0,0,0,0,0,1,0,0,0,0,0,n
77033,0,0,0,0,0,0,0,0,0,0,0,n
77034,1,1,1,1,1,1,1,0,1,0,1,y
77035,0,0,0,1,0,0,0,0,1,0,0,n
77036,1,1,1,1,1,0,0,0,0,1,0,y
77037,0,0,1,1,0,1,1,1,0,1,1,y
77038,1,0,1,1,1,0,1,1,0,0,0,y
77039,1,1,0,0,1,0,0,0,1,1,1,n
77040,1,1,0,1,1,1,1,1,0,0,0,y
77041,0,0,0,0,0,0,1,0,0,0,1,n
77042,0,1,1,0,0,1,0,0,0,1,0,n
77043,1,0,1,0,0,0,0,0,0,0,0,n
77044,0,0,0,1,0,0,0,1,0,1,1,n
77045,1,1,0,1,1,1,1,1,1,1,1,y
77046,1,1,1,1,1,1,1,1,1,0,1,y
77047,0,0,0,0,0,0,0,0,0,0,1,n
77048,0,0,1,1,1,0,0,1,1,1,0,y
77049,1,0,1,1,1,0,0,1,1,1,0,y
77050,1,1,1,0,1,1,1,0,0,1,1,y
77051,0,1,0,0,0,1,1,0,1,1,0,n
77052,0,1,0,1,1,0,1,1,0,1,0,y
77053,0,1,1,1,1,0,1,0,1,1,1,y
77054,1,0,0,1,0,1,1,1,0,0,1,n
77055,0,1,0,1,1,1,1,1,0,1,0,y
77056,0,0,1,1,1,1,0,0,1,1,0,y
77057,0,0,0,0,0,1,0,0,1,0,0,n
77058,1,1,0,1,1,1,0,1,1,0,1,y
77059,1,1,1,0,1,1,1,1,0,1,1,y
77060,1,1,0,0,1,1,1,0,1,1,0,y
77061,0,0,0,0,0,0,0,0,1,0,1,n
77062,0,1,1,1,1,1,1,0,1,1,1,y
77063,0,1,0,0,0,0,0,1,0,1,0,n
77064,1,1,0,0,0,1,1,1,1,1,1,y
77065,0,0,0,0,0,0,0,0,0,0,0,n
77066,1,1,0,0,0,1,0,0,1,0,0,n
77067,0,1,1,1,0,0,0,1,0,1,1,n
77068,1,0,1,0,1,1,0,0,0,1,0,n
77069,1,0,1,0,1,1,0,0,0,0,1,n
77070,1,1,0,1,0,0,0,1,1,0,1,n
77071,1,1,1,0,1,1,0,0,1,1,0,y
77072,0,0,0,1,0,0,0,0,1,0,0,n
77073,0,0,0,1,1,0,0,0,0,0,0,n
77074,0,1,0,0,0,1,0,0,0,0,0,n
77075,1,0,0,0,1,0,1,0,0,0,1,n
77076,0,1,1,0,0,1,1,1,1,0,1,y
77077,0,0,0,0,0,0,0,0,0,0,0,n
77078,0,0,1,0,0,1,0,0,0,1,0,n
77079,1,0,0,0,0,1,0,0,0,0,1,n
77080,0,1,1,0,1,0,0,1,0,1,0,n
77081,1,1,1,1,1,0,1,0,1,1,1,y
77082,0,0,0,1,0,0,0,0,1,1,1,n
77083,0,0,0,1,0,1,1,1,0,0,0,n
77084,0,1,0,0,1,0,0,1,1,0,1,n
77085,0,0,0,0,0,0,0,0,0,0,0,n
77086,1,0,0,1,0,1,0,1,0,1,1,n
77087,0,1,1,1,1,1,1,1,1,1,0,y
77088,1,1,1,0,0,1,1,0,0,1,1,y
77089,0,0,0,1,0,0,0,0,0,0,1,n
77090,1,1,1,1,0,1,0,0,1,1,0,y
77091,0,0,1,1,0,0,1,0,0,1,1,n
77092,0,1,0,0,0,1,0,1,0,0,0,n
77093,0,0,0,0,0,0,0,0,0,0,1,n
77094,1,1,1,1,0,0,1,1,1,1,1,y
77095,1,1,0,1,0,0,1,1,1,1,1,y
77096,1,1,0,1,0,1,1,0,1,0,0,y
77097,0,0,0,1,0,0,0,0,0,0,0,n
77098,1,1,1,0,1,1,1,1,1,1,1,y
77099,0,0,0,0,0,0,1,0,0,0,0,n
77100,1,1,1,1,1,1,1,1,1,1,1,y
77101,0,0,0,1,0,0,0,1,0,0,0,n
77102,0,1,0,0,1,0,1,1,1,0,0,n
77103,0,1,0,0,0,0,0,1,0,0,0,n
77104,1,1,1,1,1,0,0,1,1,1,1,y
77105,0,0,0,0,0,0,1,0,1,1,0,n
77106,0,1,1,1,1,0,1,1,1,1,0,y
77107,1,1,0,0,0,1,1,1,0,0,0,n
77108,0,0,0,0,0,0,0,0,0,0,0,n
77109,1,1,1,0,0,1,0,1,0,1,1,y
77110,1,1,1,0,1,1,0,1,1,1,1,y
77111,1,1,1,1,1,1,0,1,1,1,1,y
77112,0,0,0,1,0,1,0,0,1,1,1,n
77113,1,1,1,1,0,0,1,1,1,1,1,y
77114,1,0,0,0,1,0,0,0,0,0,1,n
77115,0,0,1,0,0,0,0,0,1,0,0,n
77116,0,0,0,1,1,1,1,1,1,1,1,y
77117,1,0,0,1,1,0,0,1,1,1,0,y
77118,1,0,1,0,0,1,0,1,0,1,0,n
77119,0,0,1,1,1,1,0,0,1,1,1,y
77120,0,0,1,0,0,0,1,1,0,0,0,n
77121,1,0,1,1,0,1,1,1,1,0,1,y
77122,1,1,1,1,1,1,0,1,1,0,1,y
77123,0,1,1,0,1,1,1,1,1,1,1,y
77124,1,1,0,1,0,0,0,1,1,1,1,y
77125,1,1,0,0,0,0,0,1,0,1,1,n
77126,1,0,0,0,0,0,0,0,0,0,0,n
77127,0,0,0,1,0,1,1,1,0,0,0,n
77128,0,0,0,0,0,1,0,0,1,1,1,n
77129,1,1,1,1,1,1,1,1,1,1,1,y
77130,0,0,1,0,0,1,1,0,1,0,1,n
77131,1,1,0,1,0,0,1,0,0,0,1,n
77132,0,1,0,0,0,1,0,0,0,0,0,n
77133,0,1,1,1,1,1,1,1,0,1,0,y
77134,0,0,0,0,0,0,1,0,0,0,0,n
77135,1,0,0,1,1,1,0,0,0,0,0,n
77136,1,1,1,1,0,1,1,1,1,1,1,y
77137,1,0,1,1,1,1,1,1,1,1,0,y
77138,1,1,1,1,1,1,0,1,1,1,1,y
77139,1,1,1,1,0,0,0,1,0,0,0,n
77140,0,0,0,0,1,1,0,1,0,0,0,n
77141,0,1,0,0,0,0,0,0,1,0,0,n
77142,0,0,1,1,0,1,0,1,1,0,0,n
77143,0,0,1,0,1,0,0,1,0,0,0,n
77144,1,0,1,1,1,1,1,1,1,1,1,y
77145,1,1,0,0,0,1,0,0,0,0,0,n
77146,0,1,1,1,1,1,0,1,0,1,0,y
77147,1,1,1,1,1,1,1,1,0,1,1,y
77148,0,0,0,0,0,0,0,0,0,0,0,n
77149,1,1,0,1,1,1,0,0,1,0,0,y
77150,1,1,1,1,1,0,1,1,1,1,0,y
77151,1,1,1,1,1,1,0,1,1,1,0,y
77152,0,1,0,0,0,1,0,1,1,0,0,n
77153,1,0,0,1,1,1,1,0,1,0,0,y
77154,0,0,0,0,0,0,0,0,0,0,0,n
77155,0,0,0,1,1,1,0,0,0,0,0,n
77156,0,0,0,0,1,0,0,0,0,0,0,n
77157,1,1,1,1,0,1,0,1,1,0,0,y
77158,0,0,0,1,0,0,0,0,1,1,0,n
77159,0,1,0,1,0,0,0,0,0,1,1,n
77160,0,0,0,1,0,1,1,0,1,1,1,n
77161,0,0,1,1,0,0,0,0,0,1,0,n
77162,1,1,0,1,1,0,1,0,1,1,1,y
77163,1,1,1,1,1,1,1,0,0,1,0,y
77164,1,1,1,1,1,1,1,1,1,1,1,y
77165,0,1,0,1,0,1,1,0,0,1,1,n
77166,0,1,1,1,1,1,1,1,1,1,1,y
77167,1,0,1,1,1,0,1,0,0,1,1,y
77168,1,1,1,1,1,1,1,1,1,1,1,y
77169,1,0,1,1,0,1,1,1,1,1,1,y
77170,1,1,1,0,1,1,1,1,1,1,1,y
77171,0,0,0,0,0,0,1,0,0,0,1,n
77172,1,0,0,0,1,1,1,0,0,1,0,n
77173,1,1,1,0,0,1,1,1,0,1,1,y
77174,1,1,1,1,1,1,1,1,1,1,1,y
77175,0,0,1,1,0,1,0,0,0,0,0,n
77176,0,0,0,0,1,0,1,0,1,0,1,n
77177,1,1,1,1,1,1,1,1,1,1,1,y
77178,0,1,1,0,1,1,0,1,1,1,1,y
77179,0,1,0,1,0,0,0,0,0,0,1,n
77180,1,0,0,0,1,0,0,0,0,0,0,n
77181,1,1,0,1,1,1,0,0,1,1,0,y
77182,1,0,1,1,0,1,0,0,1,1,1,y
77183,0,0,0,1,0,1,0,0,0,0,0,n
77184,0,0,1,1,0,1,1,1,0,1,0,y
77185,0,0,1,1,1,0,0,0,0,0,0,n
77186,0,0,0,0,0,0,0,0,0,0,0,n
77187,1,1,0,0,0,1,1,0,1,1,1,y
77188,0,0,0,0,0,0,0,1,0,0,0,n
77189,0,1,0,0,0,0,0,1,1,0,0,n
77190,0,0,0,0,0,0,0,0,1,0,0,n
77191,0,1,1,1,1,1,1,0,0,0,0,y
77192,1,1,0,1,1,0,1,0,0,0,0,n
77193,0,1,1,1,0,1,1,1,1,0,0,y
77194,0,0,0,0,0,0,0,1,0,0,1,n
77195,0,0,0,0,0,0,0,1,0,0,0,n
77196,1,1,0,0,0,1,1,0,1,1,0,y
77197,0,1,1,1,1,1,1,1,1,1,1,y
77198,0,0,0,0,1,0,0,0,1,0,0,n
77199,0,0,0,0,1,1,0,1,0,0,0,n
77200,1,1,0,1,1,0,1,0,1,1,1,y
77201,1,1,1,1,1,1,0,1,1,1,1,y
77202,1,1,0,1,0,0,1,1,0,0,1,n
77203,0,0,0,0,0,1,0,0,1,0,0,n
77204,1,1,1,1,1,1,1,1,1,1,1,y
77205,0,0,0,0,0,0,0,0,0,0,0,n
77206,0,0,0,0,0,0,0,0,0,0,0,n
77207,1,1,0,1,0,1,0,1,1,0,1,y
77208,0,1,0,1,0,1,0,0,0,0,0,n
77209,1,1,1,1,1,1,1,1,1,1,1,y
77210,1,1,1,1,0,1,1,1,0,0,0,y
77211,1,1,1,1,1,1,0,0,1,1,1,y
77212,0,1,1,1,1,1,1,0,1,1,0,y
77213,0,0,0,0,0,0,0,0,0,0,0,n
77214,0,0,0,1,0,1,0,0,1,0,0,n
77215,1,1,1,1,1,1,1,0,1,1,1,y
77216,0,0,0,1,0,0,0,0,0,1,0,n
77217,0,1,0,0,0,1,1,1,0,0,1,n
77218,1,1,0,1,1,1,1,1,1,1,1,y
77219,1,1,1,0,0,0,1,0,1,1,0,y
77220,1,0,0,1,1,1,1,1,1,1,1,y
77221,0,1,0,1,1,1,0,1,1,1,1,y
77222,1,0,0,0,1,0,0,0,0,1,1,n
77223,1,1,1,0,1,1,1,1,0,1,1,y
77224,1,1,0,1,0,1,1,1,1,1,1,y
77225,0,1,1,0,1,1,0,0,1,0,0,n
77226,0,1,0,1,0,0,0,1,1,1,1,n
77227,0,0,1,0,0,0,0,1,1,1,0,n
77228,1,0,1,1,0,1,0,0,1,1,0,y
77229,0,0,0,1,1,1,1,0,0,0,1,n
77230,1,0,1,0,1,0,1,0,0,1,1,n
77231,0,0,0,1,0,0,0,0,1,1,0,n
77232,0,1,0,0,1,0,1,1,1,0,0,n
77233,1,1,0,1,1,0,1,1,0,0,0,y
77234,1,1,1,1,1,1,1,1,1,1,1,y
77235,0,1,1,0,1,1,0,1,1,1,1,y
77236,0,1,1,0,1,1,0,1,1,1,1,y
77237,0,1,1,1,0,0,0,0,0,0,0,n
77238,0,0,0,0,0,0,1,1,0,1,1,n
77239,1,1,0,0,0,0,1,1,1,1,0,y
77240,1,1,0,1,1,0,1,1,0,1,0,y
77241,1,1,1,1,1,1,1,1,1,0,1,y
77242,1,0,1,1,1,1,0,1,1,0,1,y
77243,1,1,1,0,0,1,1,1,1,0,1,y
77244,1,0,1,1,1,1,1,1,0,0,1,y
77245,0,1,0,0,0,0,1,0,0,0,0,n
77246,1,1,1,1,1,1,0,1,1,1,1,y
77247,1,1,1,0,1,0,1,0,1,0,0,y
77248,1,1,1,1,1,1,1,1,1,1,0,y
77249,1,0,0,1,1,1,1,0,1,1,1,y
77250,0,0,0,0,1,0,0,0,0,0,0,n
77251,1,0,0,0,0,0,1,0,1,0,1,n
77252,0,1,0,0,0,0,0,1,0,0,0,n
77253,0,0,1,1,0,1,0,0,0,0,0,n
77254,1,0,1,0,0,0,0,0,1,0,0,n
77255,0,1,1,1,1,1,1,1,1,1,1,y
77256,1,1,1,1,0,1,1,1,1,0,1,y
77257,0,0,0,1,0,0,1,0,1,1,0,n
77258,1,1,1,1,1,1,1,1,1,1,1,y
77259,1,1,1,1,1,1,1,1,1,1,1,y
77260,0,0,0,0,0,1,0,0,0,1,0,n
77261,1,1,1,0,1,1,0,1,0,1,1,y
77262,1,1,1,1,1,1,1,1,1,1,1,y
77263,0,1,1,1,1,0,0,0,0,1,1,n
77264,0,1,1,1,1,1,0,1,0,0,0,y
77265,1,0,1,1,0,1,0,0,1,1,1,y
77266,1,1,1,1,1,1,1,0,1,1,1,y
77267,1,1,1,1,0,1,1,1,1,1,1,y
77268,0,1,0,0,0,0,0,0,0,0,0,n
77269,1,1,1,1,0,1,1,0,0,0,1,y
77270,1,0,1,1,1,1,1,1,1,1,1,y
77271,0,0,0,0,0,0,0,0,0,0,1,n
77272,0,0,1,0,1,1,0,1,0,0,0,n
77273,0,0,0,0,1,1,0,0,0,0,0,n
77274,1,0,1,1,0,0,1,1,1,1,1,y
77275,1,1,0,1,1,1,1,1,0,0,0,y
77276,1,0,0,0,0,0,0,0,0,0,0,n
77277,1,0,0,0,0,0,0,0,0,0,0,n
77278,1,1,1,0,1,1,1,1,1,1,1,y
77279,0,0,0,0,0,0,1,0,0,0,0,n
77280,0,1,1,1,0,1,0,1,1,0,1,y
77281,0,1,0,1,1,0,0,1,1,1,0,y
77282,1,1,1,1,1,1,1,1,1,1,1,y
77283,1,1,1,1,0,1,1,0,1,1,1,y
77284,0,0,0,0,0,0,0,0,0,0,0,n
77285,0,0,1,1,1,1,0,1,1,0,1,y
77286,0,0,0,1,0,0,0,0,0,0,0,n
77287,0,0,0,1,0,1,1,0,0,1,1,n
77288,0,0,0,0,1,0,0,0,1,0,0,n
77289,0,0,0,0,0,0,0,0,0,0,0,n
77290,0,0,0,0,0,0,0,0,1,0,0,n
77291,0,1,0,0,1,0,1,0,0,0,1,n
77292,1,1,0,0,1,0,1,1,1,1,1,y
77293,1,1,1,1,0,1,1,1,1,0,1,y
77294,0,0,0,0,0,0,0,0,0,0,0,n
77295,0,0,0,0,0,0,0,0,0,1,0,n
77296,0,0,1,0,0,0,0,0,0,1,0,n
77297,0,0,0,0,0,0,0,0,0,0,0,n
77298,0,0,1,0,0,1,1,1,1,0,0,n
77299,1,1,0,1,0,1,1,0,1,1,1,y
77300,0,0,0,0,0,0,0,0,0,0,0,n
77301,1,1,0,0,1,1,0,0,0,1,1,n
77302,0,0,1,1,1,1,0,1,0,1,1,y
77303,0,0,0,0,0,1,1,0,0,0,0,n
77304,1,0,0,0,0,1,0,0,0,0,0,n
77305,0,0,0,0,0,0,0,0,0,0,0,n
77306,0,1,0,0,0,0,0,0,0,0,1,n
77307,1,0,1,1,1,1,1,1,1,1,1,y
77308,1,1,0,0,1,1,1,1,1,1,1,y
77309,0,1,0,0,1,0,1,1,0,0,0,n
77310,0,1,1,0,0,0,1,1,0,1,0,n
77311,1,1,1,1,1,0,1,0,1,1,1,y
77312,1,0,0,0,0,1,0,0,0,1,0,n
77313,0,0,0,0,0,1,0,0,1,0,0,n
77314,0,0,1,0,0,1,0,0,1,0,1,n
77315,1,1,0,1,1,1,1,1,1,1,1,y
77316,1,1,1,0,1,1,1,0,0,0,0,y
77317,0,0,0,0,0,0,0,0,0,0,0,n
77318,1,0,1,1,1,1,0,1,0,1,0,y
77319,1,1,0,0,1,1,0,1,0,0,1,n
77320,1,1,1,0,1,1,1,1,1,1,1,y
77321,1,1,0,0,1,1,0,1,1,1,1,y
77322,1,1,1,1,1,1,1,1,1,0,1,y
77323,0,0,0,0,0,0,1,0,0,0,0,n
77324,1,1,1,1,1,1,1,1,1,1,1,y
77325,0,0,0,0,1,0,0,0,0,1,0,n
77326,1,0,0,1,1,0,1,1,0,1,0,y
77327,1,0,1,0,1,1,0,1,0,0,0,n
77328,1,1,1,0,1,1,1,1,1,1,0,y
77329,0,1,0,0,0,0,0,0,1,0,1,n
77330,1,1,0,1,1,1,1,1,1,1,1,y
77331,0,0,0,1,1,0,0,1,0,0,0,n
77332,1,0,0,1,1,1,0,1,1,1,0,y
77333,1,1,1,1,1,1,0,1,0,1,0,y
77334,1,0,1,0,0,1,0,1,0,0,1,n
77335,0,1,0,0,1,1,0,0,1,0,0,n
77336,1,1,1,0,1,1,1,0,1,1,1,y
77337,1,1,1,1,1,1,1,0,1,1,1,y
77338,0,0,1,0,1,1,0,0,0,0,0,n
77339,0,0,0,0,0,0,0,0,0,0,0,n
77340,0,0,1,0,0,0,1,1,0,0,1,n
77341,1,0,0,1,1,1,0,1,1,1,0,y
77342,1,0,1,1,1,1,0,1,1,1,1,y
77343,0,0,0,0,0,0,0,0,0,0,0,n
77344,0,0,0,0,0,0,0,0,1,0,0,n
77345,1,0,0,0,0,1,0,1,0,0,0,n
77346,0,0,1,0,1,1,1,0,1,1,1,y
77347,0,0,1,0,1,0,1,1,1,1,1,y
77348,1,1,0,1,1,1,0,1,1,1,1,y
77349,1,1,1,1,1,1,1,1,1,1,0,y
77350,1,1,1,1,1,1,1,0,0,1,1,y
77351,1,1,0,1,1,1,1,1,0,0,1,y
77352,1,1,1,0,1,1,1,1,0,0,0,y
77353,0,1,0,0,1,0,1,1,1,0,0,n
77354,0,0,0,0,0,0,0,1,0,0,0,n
77355,0,1,0,1,1,0,0,0,1,1,0,n
77356,1,0,0,0,0,0,0,0,0,0,1,n
77357,1,1,1,1,1,0,1,1,0,0,0,y
77358,1,0,1,0,0,0,1,1,0,1,0,n
77359,1,1,1,0,0,0,1,0,0,0,1,n
77360,1,1,1,1,1,1,1,1,1,0,0,y
77361,1,0,1,0,1,1,1,0,0,1,0,y
77362,1,0,1,1,1,1,1,1,1,1,0,y
77363,0,0,0,0,1,0,1,1,1,0,0,n
77364,1,0,1,1,1,1,1,0,1,1,0,y
77365,1,1,0,0,1,1,0,1,0,0,0,n
77366,1,1,1,1,1,1,1,1,1,1,1,y
77367,1,1,1,1,1,1,1,1,1,1,1,y
77368,1,1,1,1,1,1,1,1,1,1,1,y
77369,0,1,1,1,1,1,1,1,1,1,1,y
77370,1,0,0,0,0,0,0,1,0,0,0,n
77371,0,0,0,0,0,0,0,0,0,1,0,n
77372,1,1,1,1,1,1,0,1,0,1,1,y
77373,1,0,0,1,0,0,1,0,0,0,0,n
77374,0,0,0,0,0,0,0,0,0,0,1,n
77375,0,1,1,0,0,0,1,1,0,1,0,n
77376,0,1,1,1,1,1,1,1,1,0,1,y
77377,0,0,0,0,1,0,1,0,0,0,0,n
77378,0,0,1,1,0,1,0,0,0,0,1,n
77379,1,1,0,0,1,1,0,1,0,1,1,y
77380,1,1,1,1,0,1,1,1,1,1,1,y
77381,1,0,0,0,0,0,0,0,0,0,1,n
77382,0,0,0,0,1,0,0,1,0,0,1,n
77383,0,0,0,0,0,0,0,0,0,0,0,n
77384,0,0,0,0,0,0,0,0,0,0,0,n
77385,0,1,1,1,0,0,0,0,1,0,1,n
77386,1,0,0,1,1,1,0,1,1,0,0,y
77387,0,0,1,1,0,1,1,0,1,1,1,y
77388,0,0,0,0,0,1,1,1,0,1,0,n
77389,0,0,1,0,0,0,1,1,0,0,0,n
77390,0,1,1,1,1,0,1,1,0,1,1,y
77391,1,1,0,1,1,1,0,1,1,0,1,y
77392,0,0,1,1,1,1,1,1,1,1,1,y
77393,1,0,1,0,1,1,1,1,1,0,1,y
77394,0,1,0,1,0,0,1,0,0,1,1,n
77395,0,0,1,0,0,0,0,0,0,0,0,n
77396,0,0,0,0,0,0,0,0,0,0,0,n
77397,1,1,1,1,1,1,1,0,1,1,1,y
77398,0,0,0,0,0,0,0,0,1,0,0,n
77399,1,1,1,1,0,1,0,1,1,1,1,y
77400,0,1,0,1,0,0,1,0,1,1,1,n
77401,1,0,0,1,1,1,0,0,1,0,0,n
77402,1,1,1,1,1,1,1,1,1,1,1,y
77403,0,0,0,0,0,0,0,0,0,0,0,n
77404,1,1,1,0,0,1,1,1,1,1,1,y
77405,0,0,0,1,0,0,1,0,0,0,0,n
77406,1,1,1,1,0,1,0,0,1,0,1,y
77407,0,0,0,0,0,0,0,0,1,0,0,n
77408,0,1,1,0,1,1,1,0,1,1,0,y
77409,0,0,0,0,0,0,0,0,0,0,0,n
77410,0,1,1,1,0,0,1,1,0,1,1,y
77411,0,1,0,0,1,0,0,0,0,0,1,n
77412,0,1,1,0,0,1,0,0,1,1,1,n
77413,1,1,1,1,1,1,1,1,1,1,1,y
77414,1,0,0,0,0,0,0,1,1,0,0,n
77415,0,0,0,0,0,0,0,0,0,1,1,n
77416,0,0,1,0,1,1,0,0,1,1,0,n
77417,0,0,0,0,0,0,0,0,0,0,0,n
77418,0,0,0,0,1,0,0,0,0,0,0,n
77419,0,0,0,0,0,0,0,0,0,0,0,n
77420,1,1,0,0,1,1,1,0,0,0,0,n
77421,0,1,0,1,1,1,1,0,0,0,1,n
77422,0,1,1,1,1,1,0,1,1,1,0,y
77423,0,0,1,1,0,0,0,0,0,0,0,n
77424,0,1,1,1,0,1,1,1,1,1,1,y
77425,1,1,1,1,1,1,1,1,1,1,1,y
77426,0,1,0,0,0,0,0,1,0,0,0,n
77427,0,1,0,1,1,1,1,0,1,1,0,y
77428,1,0,0,0,1,0,0,1,0,0,0,n
77429,0,0,1,1,0,1,1,0,1,1,0,y
77430,1,1,1,0,1,1,1,1,1,1,1,y
77431,1,1,1,1,1,1,0,0,1,1,1,y
77432,1,1,1,0,1,1,1,1,0,1,1,y
77433,1,0,0,0,1,0,0,0,1,1,1,n
77434,0,1,1,1,1,1,0,1,1,1,1,y
77435,1,1,0,1,1,1,0,1,1,1,1,y
77436,0,1,0,1,1,0,0,0,0,0,0,n
77437,0,1,1,1,0,1,1,1,0,1,1,y
77438,0,1,0,0,0,0,0,0,0,0,0,n
77439,1,0,0,0,0,0,1,0,1,0,1,n
77440,1,1,0,0,0,1,0,0,1,0,1,n
77441,0,1,0,0,0,0,0,0,0,1,0,n
77442,1,0,0,1,0,0,0,0,0,0,0,n
77443,0,0,0,1,1,0,0,0,0,0,1,n
77444,0,1,0,1,1,1,1,1,0,1,0,y
77445,0,1,1,1,1,1,1,0,0,1,1,y
77446,0,0,0,0,0,0,0,0,1,0,0,n
77447,1,1,1,1,1,1,1,1,1,1,1,y
77448,0,0,1,1,0,0,1,0,0,0,0,n
77449,1,1,1,1,1,0,0,1,1,0,1,y
77450,1,0,1,1,1,1,1,1,1,0,1,y
77451,0,0,0,0,0,0,0,0,0,1,0,n
77452,0,0,0,0,0,0,0,0,0,0,0,n
77453,0,0,1,0,0,0,0,0,0,0,0,n
77454,0,1,1,1,1,1,0,1,0,1,1,y
77455,1,0,0,0,0,1,0,0,0,0,0,n
77456,0,1,0,0,0,0,0,0,0,0,0,n
77457,1,1,0,1,1,1,1,1,1,1,1,y
77458,0,1,1,1,1,1,1,1,0,1,1,y
77459,0,0,0,0,0,1,0,0,0,0,0,n
77460,1,1,1,1,1,1,1,0,1,1,1,y
77461,1,1,0,1,1,1,0,1,1,0,0,y
77462,1,0,0,0,0,1,0,1,0,0,1,n
77463,1,1,1,0,1,0,1,0,1,0,1,y
77464,1,1,0,0,1,0,1,1,0,1,1,y
77465,0,0,1,1,0,0,0,0,1,1,0,n
77466,1,1,1,1,1,1,1,1,1,1,1,y
77467,1,1,1,0,0,1,1,1,1,0,1,y
77468,1,0,0,1,0,0,1,0,0,0,0,n
77469,0,1,1,1,1,0,1,0,1,1,0,y
77470,0,1,0,0,0,0,1,0,0,1,1,n
77471,1,1,1,1,1,1,1,1,1,1,1,y
77472,1,1,1,1,1,1,1,1,1,1,1,y
77473,0,0,0,1,0,0,1,1,0,1,0,n
77474,0,1,0,0,0,1,0,1,0,0,0,n
77475,1,0,0,1,0,1,1,1,0,1,0,y
77476,0,0,0,1,1,0,0,0,1,0,0,n
77477,1,1,1,1,1,1,1,1,1,1,1,y
77478,1,1,1,1,1,1,0,1,1,1,1,y
77479,0,0,0,1,1,1,1,0,1,0,1,n
77480,0,0,0,0,0,0,0,0,0,1,0,n
77481,0,1,0,1,1,1,1,1,1,1,0,y
77482,1,1,1,0,1,1,1,1,1,1,1,y
77483,0,0,0,0,0,0,0,0,1,0,0,n
77484,1,0,1,0,1,0,1,1,1,1,1,y
77485,0,0,0,0,0,1,0,0,1,0,0,n
77486,0,0,0,1,1,1,1,1,1,1,1,y
77487,0,0,0,0,0,0,0,0,0,0,0,n
77488,1,1,0,1,0,1,1,0,0,1,1,y
77489,0,0,0,0,0,0,0,0,0,0,1,n
77490,0,0,0,0,0,0,0,0,0,0,1,n
77491,0,0,1,1,0,0,1,1,0,1,0,n
77492,1,0,1,1,1,0,1,1,1,1,1,y
